episode_index,length,dataset_from_index,dataset_to_index,original_frame_min,original_frame_max,official_env,fully_within_single_scene,env_counts,task_index
423,41,25156,25197,1156511,1156551,C,True,"{""C"": 41}",56
424,65,25197,25262,175807,175871,B,True,"{""B"": 65}",238
425,65,25262,25327,233210,233274,B,True,"{""B"": 65}",239
426,65,25327,25392,450251,450315,B,True,"{""B"": 65}",229
427,65,25392,25457,819546,819610,C,True,"{""C"": 65}",223
428,65,25457,25522,1276007,1276071,A,True,"{""A"": 65}",172
429,65,25522,25587,723775,723839,C,True,"{""C"": 65}",240
430,65,25587,25652,1117242,1117306,C,True,"{""C"": 65}",241
431,65,25652,25717,1662115,1662179,A,True,"{""A"": 65}",242
432,65,25717,25782,470907,470971,B,True,"{""B"": 65}",243
433,65,25782,25847,1931,1995,B,True,"{""B"": 65}",98
434,65,25847,25912,1476770,1476834,A,True,"{""A"": 65}",116
435,65,25912,25977,1702676,1702740,A,True,"{""A"": 65}",242
436,65,25977,26042,138413,138477,B,True,"{""B"": 65}",244
437,65,26042,26107,566510,566574,B,True,"{""B"": 65}",199
438,65,26107,26172,727121,727185,C,True,"{""C"": 65}",245
439,65,26172,26237,1006100,1006164,C,True,"{""C"": 65}",84
440,65,26237,26302,1506160,1506224,A,True,"{""A"": 65}",181
441,65,26302,26367,1548146,1548210,A,True,"{""A"": 65}",246
442,65,26367,26432,1033534,1033598,C,True,"{""C"": 65}",247
443,65,26432,26497,913624,913688,C,True,"{""C"": 65}",248
444,65,26497,26562,929753,929817,C,True,"{""C"": 65}",48
445,65,26562,26627,1511918,1511982,A,True,"{""A"": 65}",220
446,65,26627,26692,789791,789855,C,True,"{""C"": 65}",169
447,65,26692,26757,792351,792415,C,True,"{""C"": 65}",249
448,65,26757,26822,1542959,1543023,A,True,"{""A"": 65}",250
449,65,26822,26887,57252,57316,B,True,"{""B"": 65}",163
450,40,26887,26927,1286749,1286788,A,True,"{""A"": 40}",98
451,65,26927,26992,1100373,1100437,C,True,"{""C"": 65}",248
452,65,26992,27057,1712007,1712071,A,True,"{""A"": 65}",211
453,65,27057,27122,323305,323369,B,True,"{""B"": 65}",114
454,46,27122,27168,60640,60685,B,True,"{""B"": 46}",249
455,65,27168,27233,199996,200060,B,True,"{""B"": 65}",251
456,65,27233,27298,200005,200069,B,True,"{""B"": 65}",252
457,65,27298,27363,903829,903893,C,True,"{""C"": 65}",217
458,35,27363,27398,1491823,1491857,A,True,"{""A"": 35}",253
459,65,27398,27463,546460,546524,B,True,"{""B"": 65}",251
460,65,27463,27528,1529316,1529380,A,True,"{""A"": 65}",254
461,65,27528,27593,1777052,1777116,A,True,"{""A"": 65}",76
462,65,27593,27658,1228283,1228347,A,True,"{""A"": 65}",239
463,46,27658,27704,959785,959830,C,True,"{""C"": 46}",218
464,65,27704,27769,1187837,1187901,C,True,"{""C"": 65}",248
465,65,27769,27834,1510712,1510776,A,True,"{""A"": 65}",242
466,65,27834,27899,1571437,1571501,A,True,"{""A"": 65}",255
467,65,27899,27964,315923,315987,B,True,"{""B"": 65}",210
468,65,27964,28029,1348605,1348669,A,True,"{""A"": 65}",81
469,65,28029,28094,164603,164667,B,True,"{""B"": 65}",177
470,65,28094,28159,1498319,1498383,A,True,"{""A"": 65}",256
471,65,28159,28224,998503,998567,C,True,"{""C"": 65}",257
472,65,28224,28289,1286827,1286891,A,True,"{""A"": 65}",111
473,65,28289,28354,1776985,1777049,A,True,"{""A"": 65}",239
474,47,28354,28401,273916,273962,B,True,"{""B"": 47}",258
475,65,28401,28466,1233732,1233796,A,True,"{""A"": 65}",201
476,65,28466,28531,1587631,1587695,A,True,"{""A"": 65}",111
477,38,28531,28569,420587,420624,B,True,"{""B"": 38}",84
478,65,28569,28634,1661122,1661186,A,True,"{""A"": 65}",253
479,65,28634,28699,970601,970665,C,True,"{""C"": 65}",170
480,65,28699,28764,372377,372441,B,True,"{""B"": 65}",150
481,65,28764,28829,652511,652575,C,True,"{""C"": 65}",259
482,65,28829,28894,1209054,1209118,A,True,"{""A"": 65}",260
483,65,28894,28959,1517659,1517723,A,True,"{""A"": 65}",195
484,65,28959,29024,1720692,1720756,A,True,"{""A"": 65}",257
485,41,29024,29065,363249,363289,B,True,"{""B"": 41}",98
486,65,29065,29130,94021,94085,B,True,"{""B"": 65}",261
487,65,29130,29195,564599,564663,B,True,"{""B"": 65}",262
488,65,29195,29260,1358422,1358486,A,True,"{""A"": 65}",263
489,45,29260,29305,372448,372492,B,True,"{""B"": 45}",264
490,65,29305,29370,1006581,1006645,C,True,"{""C"": 65}",82
491,65,29370,29435,543669,543733,B,True,"{""B"": 65}",265
492,65,29435,29500,340130,340194,B,True,"{""B"": 65}",247
493,65,29500,29565,630287,630351,C,True,"{""C"": 65}",266
494,45,29565,29610,1396173,1396217,A,True,"{""A"": 45}",253
495,37,29610,29647,1014475,1014511,C,True,"{""C"": 37}",245
496,43,29647,29690,134660,134702,B,True,"{""B"": 43}",266
497,65,29690,29755,209494,209558,B,True,"{""B"": 65}",24
498,65,29755,29820,1677154,1677218,A,True,"{""A"": 65}",261
499,65,29820,29885,982873,982937,C,True,"{""C"": 65}",266
500,65,29885,29950,1569328,1569392,A,True,"{""A"": 65}",254
501,65,29950,30015,1566210,1566274,A,True,"{""A"": 65}",267
502,65,30015,30080,637837,637901,C,True,"{""C"": 65}",268
503,65,30080,30145,688906,688970,C,True,"{""C"": 65}",252
504,65,30145,30210,1562261,1562325,A,True,"{""A"": 65}",99
505,65,30210,30275,300920,300984,B,True,"{""B"": 65}",245
506,65,30275,30340,504056,504120,B,True,"{""B"": 65}",269
507,65,30340,30405,1442354,1442418,A,True,"{""A"": 65}",270
508,65,30405,30470,1231371,1231435,A,True,"{""A"": 65}",271
509,65,30470,30535,850912,850976,C,True,"{""C"": 65}",272
510,65,30535,30600,1720593,1720657,A,True,"{""A"": 65}",273
511,65,30600,30665,365923,365987,B,True,"{""B"": 65}",245
512,65,30665,30730,437277,437341,B,True,"{""B"": 65}",150
513,65,30730,30795,611233,611297,C,True,"{""C"": 65}",274
514,65,30795,30860,564808,564872,B,True,"{""B"": 65}",71
515,65,30860,30925,1164443,1164507,C,True,"{""C"": 65}",236
516,65,30925,30990,320065,320129,B,True,"{""B"": 65}",275
517,65,30990,31055,44342,44406,B,True,"{""B"": 65}",276
518,65,31055,31120,1484325,1484389,A,True,"{""A"": 65}",263
519,65,31120,31185,794095,794159,C,True,"{""C"": 65}",258
520,65,31185,31250,1341309,1341373,A,True,"{""A"": 65}",263
521,65,31250,31315,1427077,1427141,A,True,"{""A"": 65}",24
522,65,31315,31380,774040,774104,C,True,"{""C"": 65}",258
523,65,31380,31445,1085740,1085804,C,True,"{""C"": 65}",42
524,65,31445,31510,736033,736097,C,True,"{""C"": 65}",277
525,65,31510,31575,137474,137538,B,True,"{""B"": 65}",221
526,65,31575,31640,124869,124933,B,True,"{""B"": 65}",24
527,65,31640,31705,140448,140512,B,True,"{""B"": 65}",2
528,65,31705,31770,1150050,1150114,C,True,"{""C"": 65}",271
529,65,31770,31835,1407938,1408002,A,True,"{""A"": 65}",268
530,44,31835,31879,1421923,1421966,A,True,"{""A"": 44}",278
531,65,31879,31944,1245002,1245066,A,True,"{""A"": 65}",278
532,65,31944,32009,137477,137541,B,True,"{""B"": 65}",263
533,65,32009,32074,302734,302798,B,True,"{""B"": 65}",279
534,65,32074,32139,832920,832984,C,True,"{""C"": 65}",137
535,65,32139,32204,357660,357724,B,True,"{""B"": 65}",74
536,65,32204,32269,953166,953230,C,True,"{""C"": 65}",52
537,38,32269,32307,1483629,1483666,A,True,"{""A"": 38}",280
538,65,32307,32372,140825,140889,B,True,"{""B"": 65}",281
539,65,32372,32437,115589,115653,B,True,"{""B"": 65}",115
540,65,32437,32502,686277,686341,C,True,"{""C"": 65}",282
541,65,32502,32567,342632,342696,B,True,"{""B"": 65}",280
542,36,32567,32603,457266,457301,B,True,"{""B"": 36}",39
543,65,32603,32668,518221,518285,B,True,"{""B"": 65}",17
544,65,32668,32733,740393,740457,C,True,"{""C"": 65}",83
545,65,32733,32798,1371852,1371916,A,True,"{""A"": 65}",283
546,65,32798,32863,312822,312886,B,True,"{""B"": 65}",142
547,65,32863,32928,473196,473260,B,True,"{""B"": 65}",195
548,65,32928,32993,433030,433094,B,True,"{""B"": 65}",284
549,65,32993,33058,1484874,1484938,A,True,"{""A"": 65}",22
550,65,33058,33123,1085238,1085302,C,True,"{""C"": 65}",235
551,65,33123,33188,231356,231420,B,True,"{""B"": 65}",285
552,65,33188,33253,183325,183389,B,True,"{""B"": 65}",248
553,65,33253,33318,72125,72189,B,True,"{""B"": 65}",108
554,65,33318,33383,629361,629425,C,True,"{""C"": 65}",164
555,65,33383,33448,1754598,1754662,A,True,"{""A"": 65}",286
556,65,33448,33513,1686679,1686743,A,True,"{""A"": 65}",285
557,65,33513,33578,693781,693845,C,True,"{""C"": 65}",10
558,65,33578,33643,1726931,1726995,A,True,"{""A"": 65}",287
559,43,33643,33686,1778927,1778969,A,True,"{""A"": 43}",288
560,65,33686,33751,691288,691352,C,True,"{""C"": 65}",119
561,65,33751,33816,1545346,1545410,A,True,"{""A"": 65}",289
562,65,33816,33881,980405,980469,C,True,"{""C"": 65}",69
563,65,33881,33946,715485,715549,C,True,"{""C"": 65}",125
564,65,33946,34011,1075367,1075431,C,True,"{""C"": 65}",103
565,35,34011,34046,1760273,1760307,A,True,"{""A"": 35}",166
566,65,34046,34111,1293966,1294030,A,True,"{""A"": 65}",277
567,65,34111,34176,397481,397545,B,True,"{""B"": 65}",290
568,35,34176,34211,1513351,1513385,A,True,"{""A"": 35}",291
569,48,34211,34259,1647605,1647652,A,True,"{""A"": 48}",292
570,65,34259,34324,865275,865339,C,True,"{""C"": 65}",70
571,65,34324,34389,1014305,1014369,C,True,"{""C"": 65}",29
572,41,34389,34430,779477,779517,C,True,"{""C"": 41}",293
573,65,34430,34495,792403,792467,C,True,"{""C"": 65}",73
574,65,34495,34560,129874,129938,B,True,"{""B"": 65}",166
575,65,34560,34625,1408898,1408962,A,True,"{""A"": 65}",149
576,65,34625,34690,1510711,1510775,A,True,"{""A"": 65}",99
577,65,34690,34755,32496,32560,B,True,"{""B"": 65}",164
578,65,34755,34820,1720487,1720551,A,True,"{""A"": 65}",97
579,65,34820,34885,329530,329594,B,True,"{""B"": 65}",93
580,65,34885,34950,534244,534308,B,True,"{""B"": 65}",97
581,65,34950,35015,153568,153632,B,True,"{""B"": 65}",26
582,65,35015,35080,1559443,1559507,A,True,"{""A"": 65}",79
583,40,35080,35120,1624291,1624330,A,True,"{""A"": 40}",173
584,65,35120,35185,394465,394529,B,True,"{""B"": 65}",294
585,43,35185,35228,1475708,1475750,A,True,"{""A"": 43}",295
586,65,35228,35293,700260,700324,C,True,"{""C"": 65}",209
587,65,35293,35358,163655,163719,B,True,"{""B"": 65}",157
588,65,35358,35423,1037728,1037792,C,True,"{""C"": 65}",92
589,65,35423,35488,697875,697939,C,True,"{""C"": 65}",131
590,65,35488,35553,1031864,1031928,C,True,"{""C"": 65}",296
591,65,35553,35618,440513,440577,B,True,"{""B"": 65}",17
592,65,35618,35683,1077909,1077973,C,True,"{""C"": 65}",60
593,42,35683,35725,287449,287490,B,True,"{""B"": 42}",45
594,65,35725,35790,1026838,1026902,C,True,"{""C"": 65}",297
595,65,35790,35855,1400361,1400425,A,True,"{""A"": 65}",298
596,40,35855,35895,851596,851635,C,True,"{""C"": 40}",90
597,46,35895,35941,305638,305683,B,True,"{""B"": 46}",299
598,49,35941,35990,1133311,1133359,C,True,"{""C"": 49}",300
599,65,35990,36055,881661,881725,C,True,"{""C"": 65}",160
600,65,36055,36120,1601618,1601682,A,True,"{""A"": 65}",55
601,36,36120,36156,645768,645803,C,True,"{""C"": 36}",301
602,49,36156,36205,175140,175188,B,True,"{""B"": 49}",8
603,65,36205,36270,741324,741388,C,True,"{""C"": 65}",10
604,65,36270,36335,793905,793969,C,True,"{""C"": 65}",122
605,47,36335,36382,825729,825775,C,True,"{""C"": 47}",237
606,65,36382,36447,1528796,1528860,A,True,"{""A"": 65}",55
607,65,36447,36512,1735095,1735159,A,True,"{""A"": 65}",297
608,65,36512,36577,718549,718613,C,True,"{""C"": 65}",302
609,65,36577,36642,1171042,1171106,C,True,"{""C"": 65}",297
610,65,36642,36707,1502426,1502490,A,True,"{""A"": 65}",46
611,65,36707,36772,1441397,1441461,A,True,"{""A"": 65}",303
612,65,36772,36837,1311369,1311433,A,True,"{""A"": 65}",144
613,44,36837,36881,1182634,1182677,C,True,"{""C"": 44}",25
614,65,36881,36946,1275904,1275968,A,True,"{""A"": 65}",57
615,43,36946,36989,1719627,1719669,A,True,"{""A"": 43}",91
616,40,36989,37029,917952,917991,C,True,"{""C"": 40}",32
617,45,37029,37074,300807,300851,B,True,"{""B"": 45}",285
618,65,37074,37139,1766448,1766512,A,True,"{""A"": 65}",257
619,45,37139,37184,1033728,1033772,C,True,"{""C"": 45}",173
620,65,37184,37249,1776564,1776628,A,True,"{""A"": 65}",261
621,65,37249,37314,1537816,1537880,A,True,"{""A"": 65}",304
622,65,37314,37379,847109,847173,C,True,"{""C"": 65}",96
623,65,37379,37444,1343386,1343450,A,True,"{""A"": 65}",243
624,65,37444,37509,132540,132604,B,True,"{""B"": 65}",11
625,34,37509,37543,1038763,1038796,C,True,"{""C"": 34}",290
626,65,37543,37608,1437194,1437258,A,True,"{""A"": 65}",290
627,65,37608,37673,1473045,1473109,A,True,"{""A"": 65}",30
628,65,37673,37738,101375,101439,B,True,"{""B"": 65}",126
629,49,37738,37787,1124943,1124991,C,True,"{""C"": 49}",305
630,65,37787,37852,1012396,1012460,C,True,"{""C"": 65}",208
631,39,37852,37891,698055,698093,C,True,"{""C"": 39}",306
632,65,37891,37956,998121,998185,C,True,"{""C"": 65}",133
633,65,37956,38021,1616112,1616176,A,True,"{""A"": 65}",83
634,65,38021,38086,1220830,1220894,A,True,"{""A"": 65}",34
635,38,38086,38124,502752,502789,B,True,"{""B"": 38}",306
636,65,38124,38189,1014197,1014261,C,True,"{""C"": 65}",21
637,65,38189,38254,1766057,1766121,A,True,"{""A"": 65}",109
638,65,38254,38319,775257,775321,C,True,"{""C"": 65}",88
639,65,38319,38384,416444,416508,B,True,"{""B"": 65}",235
640,38,38384,38422,626389,626426,C,True,"{""C"": 38}",305
641,65,38422,38487,752012,752076,C,True,"{""C"": 65}",307
642,65,38487,38552,1189543,1189607,C,True,"{""C"": 65}",127
643,35,38552,38587,1675114,1675148,A,True,"{""A"": 35}",65
644,65,38587,38652,289452,289516,B,True,"{""B"": 65}",308
645,41,38652,38693,462538,462578,B,True,"{""B"": 41}",155
646,65,38693,38758,1657108,1657172,A,True,"{""A"": 65}",152
647,46,38758,38804,819417,819462,C,True,"{""C"": 46}",179
648,42,38804,38846,408335,408376,B,True,"{""B"": 42}",308
649,65,38846,38911,206038,206102,B,True,"{""B"": 65}",156
650,35,38911,38946,1156470,1156504,C,True,"{""C"": 35}",65
651,45,38946,38991,1467339,1467383,A,True,"{""A"": 45}",69
652,46,38991,39037,1213263,1213308,A,True,"{""A"": 46}",78
653,65,39037,39102,1072502,1072566,C,True,"{""C"": 65}",124
654,65,39102,39167,918024,918088,C,True,"{""C"": 65}",30
655,46,39167,39213,1619890,1619935,A,True,"{""A"": 46}",14
656,65,39213,39278,10514,10578,B,True,"{""B"": 65}",309
657,65,39278,39343,154661,154725,B,True,"{""B"": 65}",310
658,65,39343,39408,519817,519881,B,True,"{""B"": 65}",53
659,65,39408,39473,456039,456103,B,True,"{""B"": 65}",287
660,65,39473,39538,292406,292470,B,True,"{""B"": 65}",311
661,65,39538,39603,1628107,1628171,A,True,"{""A"": 65}",141
662,48,39603,39651,611541,611588,C,True,"{""C"": 48}",46
663,65,39651,39716,782821,782885,C,True,"{""C"": 65}",203
664,65,39716,39781,315036,315100,B,True,"{""B"": 65}",86
665,65,39781,39846,1461297,1461361,A,True,"{""A"": 65}",122
666,46,39846,39892,511854,511899,B,True,"{""B"": 46}",20
667,65,39892,39957,982054,982118,C,True,"{""C"": 65}",237
668,65,39957,40022,992634,992698,C,True,"{""C"": 65}",51
669,65,40022,40087,69096,69160,B,True,"{""B"": 65}",29
670,37,40087,40124,349643,349679,B,True,"{""B"": 37}",288
671,65,40124,40189,62276,62340,B,True,"{""B"": 65}",297
672,65,40189,40254,71577,71641,B,True,"{""B"": 65}",312
673,65,40254,40319,17499,17563,B,True,"{""B"": 65}",272
674,65,40319,40384,1055102,1055166,C,True,"{""C"": 65}",30
675,65,40384,40449,810668,810732,C,True,"{""C"": 65}",83
676,43,40449,40492,1035780,1035822,C,True,"{""C"": 43}",266
677,42,40492,40534,1036704,1036745,C,True,"{""C"": 42}",16
678,65,40534,40599,1057314,1057378,C,True,"{""C"": 65}",313
679,65,40599,40664,958126,958190,C,True,"{""C"": 65}",117
680,39,40664,40703,1040342,1040380,C,True,"{""C"": 39}",128
681,65,40703,40768,1024866,1024930,C,True,"{""C"": 65}",45
682,65,40768,40833,734273,734337,C,True,"{""C"": 65}",144
683,39,40833,40872,461289,461327,B,True,"{""B"": 39}",185
684,46,40872,40918,1098866,1098911,C,True,"{""C"": 46}",16
685,43,40918,40961,421999,422041,B,True,"{""B"": 43}",65
686,65,40961,41026,695095,695159,C,True,"{""C"": 65}",18
687,65,41026,41091,1110572,1110636,C,True,"{""C"": 65}",51
688,65,41091,41156,1731110,1731174,A,True,"{""A"": 65}",52
689,65,41156,41221,1786254,1786318,A,True,"{""A"": 65}",109
690,47,41221,41268,668560,668606,C,True,"{""C"": 47}",3
691,65,41268,41333,18090,18154,B,True,"{""B"": 65}",21
692,36,41333,41369,1758100,1758135,A,True,"{""A"": 36}",145
693,65,41369,41434,282168,282232,B,True,"{""B"": 65}",111
694,65,41434,41499,16569,16633,B,True,"{""B"": 65}",109
695,42,41499,41541,1101424,1101465,C,True,"{""C"": 42}",123
696,48,41541,41589,810921,810968,C,True,"{""C"": 48}",314
697,65,41589,41654,1549107,1549171,A,True,"{""A"": 65}",113
698,65,41654,41719,347583,347647,B,True,"{""B"": 65}",11
699,42,41719,41761,1190983,1191024,C,True,"{""C"": 42}",182
700,65,41761,41826,689474,689538,C,True,"{""C"": 65}",67
701,65,41826,41891,741062,741126,C,True,"{""C"": 65}",315
702,36,41891,41927,696594,696629,C,True,"{""C"": 36}",316
703,44,41927,41971,918516,918559,C,True,"{""C"": 44}",203
704,38,41971,42009,1510460,1510497,A,True,"{""A"": 38}",65
705,45,42009,42054,1520967,1521011,A,True,"{""A"": 45}",173
706,65,42054,42119,1248796,1248860,A,True,"{""A"": 65}",93
707,65,42119,42184,763050,763114,C,True,"{""C"": 65}",121
708,65,42184,42249,542999,543063,B,True,"{""B"": 65}",209
709,65,42249,42314,1313685,1313749,A,True,"{""A"": 65}",130
710,65,42314,42379,476999,477063,B,True,"{""B"": 65}",317
711,65,42379,42444,1104109,1104173,C,True,"{""C"": 65}",132
712,65,42444,42509,1498415,1498479,A,True,"{""A"": 65}",217
713,65,42509,42574,1432349,1432413,A,True,"{""A"": 65}",67
714,65,42574,42639,822979,823043,C,True,"{""C"": 65}",318
715,65,42639,42704,983716,983780,C,True,"{""C"": 65}",64
716,45,42704,42749,212727,212771,B,True,"{""B"": 45}",319
717,65,42749,42814,59624,59688,B,True,"{""B"": 65}",29
718,65,42814,42879,1044352,1044416,C,True,"{""C"": 65}",130
719,65,42879,42944,386183,386247,B,True,"{""B"": 65}",43
720,65,42944,43009,1421370,1421434,A,True,"{""A"": 65}",14
721,65,43009,43074,893131,893195,C,True,"{""C"": 65}",264
722,39,43074,43113,1164382,1164420,C,True,"{""C"": 39}",143
723,34,43113,43147,1135636,1135669,C,True,"{""C"": 34}",148
724,65,43147,43212,1372596,1372660,A,True,"{""A"": 65}",45
725,48,43212,43260,961802,961849,C,True,"{""C"": 48}",186
726,65,43260,43325,820677,820741,C,True,"{""C"": 65}",320
727,65,43325,43390,969245,969309,C,True,"{""C"": 65}",273
728,65,43390,43455,1093539,1093603,C,True,"{""C"": 65}",51
729,65,43455,43520,1748056,1748120,A,True,"{""A"": 65}",185
730,65,43520,43585,1579070,1579134,A,True,"{""A"": 65}",321
731,65,43585,43650,755806,755870,C,True,"{""C"": 65}",12
732,65,43650,43715,372872,372936,B,True,"{""B"": 65}",31
733,65,43715,43780,788956,789020,C,True,"{""C"": 65}",212
734,65,43780,43845,1310688,1310752,A,True,"{""A"": 65}",226
735,65,43845,43910,350332,350396,B,True,"{""B"": 65}",322
736,65,43910,43975,509304,509368,B,True,"{""B"": 65}",118
737,65,43975,44040,335518,335582,B,True,"{""B"": 65}",155
738,65,44040,44105,883945,884009,C,True,"{""C"": 65}",214
739,65,44105,44170,1352583,1352647,A,True,"{""A"": 65}",252
740,65,44170,44235,247795,247859,B,True,"{""B"": 65}",323
741,47,44235,44282,497351,497397,B,True,"{""B"": 47}",285
742,65,44282,44347,1136616,1136680,C,True,"{""C"": 65}",190
743,65,44347,44412,1257688,1257752,A,True,"{""A"": 65}",256
744,45,44412,44457,878462,878506,C,True,"{""C"": 45}",324
745,65,44457,44522,1525076,1525140,A,True,"{""A"": 65}",208
746,65,44522,44587,1178672,1178736,C,True,"{""C"": 65}",113
747,65,44587,44652,1410955,1411019,A,True,"{""A"": 65}",47
748,48,44652,44700,482816,482863,B,True,"{""B"": 48}",323
749,65,44700,44765,662859,662923,C,True,"{""C"": 65}",144
750,35,44765,44800,1394199,1394233,A,True,"{""A"": 35}",192
751,65,44800,44865,1717910,1717974,A,True,"{""A"": 65}",75
752,65,44865,44930,1691400,1691464,A,True,"{""A"": 65}",33
753,65,44930,44995,652310,652374,C,True,"{""C"": 65}",47
754,65,44995,45060,959770,959834,C,True,"{""C"": 65}",267
755,65,45060,45125,1319820,1319884,A,True,"{""A"": 65}",67
756,65,45125,45190,1392064,1392128,A,True,"{""A"": 65}",63
757,65,45190,45255,1459366,1459430,A,True,"{""A"": 65}",319
758,65,45255,45320,720869,720933,C,True,"{""C"": 65}",325
759,41,45320,45361,652876,652916,C,True,"{""C"": 41}",326
760,65,45361,45426,1351372,1351436,A,True,"{""A"": 65}",108
761,44,45426,45470,98568,98611,B,True,"{""B"": 44}",41
762,46,45470,45516,482822,482867,B,True,"{""B"": 46}",123
763,65,45516,45581,295368,295432,B,True,"{""B"": 65}",171
764,65,45581,45646,1542296,1542360,A,True,"{""A"": 65}",327
765,44,45646,45690,1420016,1420059,A,True,"{""A"": 44}",317
766,65,45690,45755,1242484,1242548,A,True,"{""A"": 65}",69
767,38,45755,45793,1691775,1691812,A,True,"{""A"": 38}",314
768,65,45793,45858,1702966,1703030,A,True,"{""A"": 65}",328
769,65,45858,45923,1369085,1369149,A,True,"{""A"": 65}",321
770,65,45923,45988,517612,517676,B,True,"{""B"": 65}",144
771,65,45988,46053,699749,699813,C,True,"{""C"": 65}",329
772,39,46053,46092,910420,910458,C,True,"{""C"": 39}",330
773,65,46092,46157,373411,373475,B,True,"{""B"": 65}",317
774,65,46157,46222,759281,759345,C,True,"{""C"": 65}",194
775,65,46222,46287,847120,847184,C,True,"{""C"": 65}",209
776,65,46287,46352,1520854,1520918,A,True,"{""A"": 65}",220
777,35,46352,46387,1777616,1777650,A,True,"{""A"": 35}",27
