detail_file,sequence_index,subtask,success,steps,condition_type,task_index,match_score,language,matched_training_task
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,59,close_drawer,True,249,onehot,182,0.875,push the handle to close the drawer,close_drawer: push the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,59,rotate_blue_block_right,False,360,onehot,77,0.9176470588235294,take the blue block and rotate it to the right,rotate_blue_block_right: take the blue block and rotate it right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,60,turn_off_lightbulb,False,360,onehot,235,0.8764044943820225,use the switch to turn off the light bulb,turn_off_lightbulb: move the light switch to turn off the light bulb
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,61,turn_on_lightbulb,False,360,onehot,185,0.8735632183908046,use the switch to turn on the light bulb,turn_on_lightbulb: move the light switch to turn on the light bulb
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,62,push_blue_block_right,False,360,onehot,254,0.8888888888888888,go push the blue block right,push_blue_block_right: go push the blue block to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,63,rotate_pink_block_left,False,360,onehot,123,0.9156626506024096,take the pink block and rotate it to the left,rotate_pink_block_left: take the pink block and rotate it left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,64,move_slider_right,False,360,onehot,195,0.9315068493150684,push the sliding door to the right side,move_slider_right: push the sliding door to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,65,open_drawer,True,48,onehot,40,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,65,push_pink_block_right,False,360,onehot,355,0.8888888888888888,go push the pink block right,push_pink_block_right: go push the pink block to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,66,open_drawer,True,45,onehot,40,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,66,turn_on_led,False,360,onehot,284,0.9382716049382716,press the button to turn on the led light,turn_on_led: push the button to turn on the led light
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,67,rotate_pink_block_right,True,68,onehot,378,0.9176470588235294,take the pink block and rotate it to the right,rotate_pink_block_right: take the pink block and rotate it right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,67,lift_pink_block_table,True,11,onehot,290,0.7916666666666666,grasp and lift the pink block,lift_pink_block_table: lift the pink block
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,67,place_in_slider,True,27,onehot,209,0.8571428571428571,store the grasped block in the sliding cabinet,place_in_slider: put the grasped object in the sliding cabinet
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,67,move_slider_right,True,195,onehot,195,0.9315068493150684,push the sliding door to the right side,move_slider_right: push the sliding door to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,67,lift_blue_block_slider,False,360,onehot,353,0.9010989010989011,lift the blue block from the sliding cabinet,lift_blue_block_slider: pick up the blue block from the sliding cabinet
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,68,lift_pink_block_table,True,47,onehot,290,0.7916666666666666,grasp and lift the pink block,lift_pink_block_table: lift the pink block
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,68,stack_block,False,360,onehot,67,0.7692307692307693,stack the grasped block,stack_block: stack the blocks
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,69,push_pink_block_left,False,360,onehot,247,0.8852459016393442,go push the pink block left,push_pink_block_left: go push the pink block to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,70,open_drawer,True,184,onehot,40,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,70,turn_off_led,True,215,onehot,299,0.9397590361445783,press the button to turn off the led light,turn_off_led: push the button to turn off the led light
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,70,push_pink_block_left,False,360,onehot,247,0.8852459016393442,go push the pink block left,push_pink_block_left: go push the pink block to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,71,close_drawer,True,40,onehot,182,0.875,push the handle to close the drawer,close_drawer: push the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,71,rotate_blue_block_right,False,360,onehot,77,0.9176470588235294,take the blue block and rotate it to the right,rotate_blue_block_right: take the blue block and rotate it right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,72,open_drawer,True,43,onehot,40,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,72,push_red_block_left,True,204,onehot,328,0.8813559322033898,go push the red block left,push_red_block_left: go push the red block to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,72,turn_off_lightbulb,False,360,onehot,235,0.8764044943820225,use the switch to turn off the light bulb,turn_off_lightbulb: move the light switch to turn off the light bulb
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,73,move_slider_right,True,141,onehot,195,0.9315068493150684,push the sliding door to the right side,move_slider_right: push the sliding door to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,73,push_pink_block_left,False,360,onehot,247,0.8852459016393442,go push the pink block left,push_pink_block_left: go push the pink block to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,74,push_red_block_left,False,360,onehot,328,0.8813559322033898,go push the red block left,push_red_block_left: go push the red block to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,75,turn_off_lightbulb,False,360,onehot,235,0.8764044943820225,use the switch to turn off the light bulb,turn_off_lightbulb: move the light switch to turn off the light bulb
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,76,move_slider_right,True,242,onehot,195,0.9315068493150684,push the sliding door to the right side,move_slider_right: push the sliding door to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,76,rotate_pink_block_right,False,360,onehot,378,0.9176470588235294,take the pink block and rotate it to the right,rotate_pink_block_right: take the pink block and rotate it right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,77,rotate_blue_block_left,False,360,onehot,387,0.9156626506024096,take the blue block and rotate it to the left,rotate_blue_block_left: take the blue block and rotate it left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,78,turn_off_led,False,360,onehot,299,0.9397590361445783,press the button to turn off the led light,turn_off_led: push the button to turn off the led light
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,79,lift_blue_block_slider,False,360,onehot,353,0.9010989010989011,lift the blue block from the sliding cabinet,lift_blue_block_slider: pick up the blue block from the sliding cabinet
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,80,rotate_red_block_left,False,360,onehot,375,0.9135802469135802,take the red block and rotate it to the left,rotate_red_block_left: take the red block and rotate it left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,81,push_pink_block_left,False,360,onehot,247,0.8852459016393442,go push the pink block left,push_pink_block_left: go push the pink block to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,82,open_drawer,True,47,onehot,40,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,82,move_slider_right,True,106,onehot,195,0.9315068493150684,push the sliding door to the right side,move_slider_right: push the sliding door to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,82,lift_red_block_slider,False,360,onehot,363,0.898876404494382,lift the red block from the sliding cabinet,lift_red_block_slider: pick up the red block from the sliding cabinet
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,83,lift_red_block_slider,False,360,onehot,363,0.898876404494382,lift the red block from the sliding cabinet,lift_red_block_slider: pick up the red block from the sliding cabinet
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,84,push_into_drawer,True,198,onehot,180,0.8444444444444444,slide the block that it falls into the drawer,push_into_drawer: push the object that it falls into the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,84,lift_red_block_slider,False,360,onehot,363,0.898876404494382,lift the red block from the sliding cabinet,lift_red_block_slider: pick up the red block from the sliding cabinet
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,85,move_slider_right,True,137,onehot,195,0.9315068493150684,push the sliding door to the right side,move_slider_right: push the sliding door to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,85,push_red_block_left,True,46,onehot,328,0.8813559322033898,go push the red block left,push_red_block_left: go push the red block to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,85,turn_off_lightbulb,False,360,onehot,235,0.8764044943820225,use the switch to turn off the light bulb,turn_off_lightbulb: move the light switch to turn off the light bulb
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,86,lift_pink_block_slider,False,360,onehot,80,0.9010989010989011,lift the pink block from the sliding cabinet,lift_pink_block_slider: pick up the pink block from the sliding cabinet
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,87,move_slider_right,True,133,onehot,195,0.9315068493150684,push the sliding door to the right side,move_slider_right: push the sliding door to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,87,turn_on_led,False,360,onehot,284,0.9382716049382716,press the button to turn on the led light,turn_on_led: push the button to turn on the led light
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,88,push_pink_block_right,True,57,onehot,355,0.8888888888888888,go push the pink block right,push_pink_block_right: go push the pink block to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_a_proxy_taskcond_seed0/D/calvin_act_a_proxy_taskcond_seed0_onehot_D_eval_details.json,88,close_drawer,True,338,onehot,182,0.875,push the handle to close the drawer,close_drawer: push the handle of the drawer
